company_name,company_url,industry,rating,reviews,headquarter,other_locations_count,highly_rated_for,critically_rated_for,salaries,interviews,jobs,benefits,photos
SAIL Bokaro Steel Plant,https://www.ambitionbox.com/overview/sail-bokaro-steel-plant-overview,Iron & Steel,4.1,123.0,Bokaro,12,"Company Culture, Work Satisfaction, Skill Development",,399.0,19,--,5,--
U K Paints,https://www.ambitionbox.com/overview/u-k-paints-overview,Building Material,3.1,122.0,New,Delhi,,"Promotions, Company Culture, Work Life Balance",386.0,15,--,10,--
Pavna Group of Industries,https://www.ambitionbox.com/overview/pavna-group-of-industries-overview,Auto Components,3.4,123.0,Aligarh,10,,"Promotions, Salary, Company Culture",489.0,9,1,4,--
SWISS PARENTERALS,https://www.ambitionbox.com/overview/swiss-parenterals-pvt-dot-ltd-dot-overview,Pharma,3.8,123.0,Ahmedabad,3,"Job Security, Salary",,478.0,10,--,13,--
ERD Technologies,https://www.ambitionbox.com/overview/erd-infotech-overview,Electronics Manufacturing,3.4,123.0,Noida,7,,"Promotions, Salary, Work Satisfaction",559.0,8,10,6,2
T&T Group,https://www.ambitionbox.com/overview/t-and-t-group-overview,Real Estate,4.0,123.0,Noida,7,"Company Culture, Work Life Balance, Salary",,395.0,8,6,7,2
Khimji Jewellers,https://www.ambitionbox.com/overview/khimji-jewellers-overview,Jewellery,3.8,123.0,Bhubaneswar,12,Salary,,358.0,7,--,8,--
Vaibhav Plasto Printing & Packaging,https://www.ambitionbox.com/overview/vaibhav-plasto-printing-and-packaging-overview,Packaging,3.9,123.0,Nagpur,1,"Skill Development, Work Life Balance, Salary",,440.0,13,5,5,6
Shubham Goldiee Masale,https://www.ambitionbox.com/overview/shubham-goldiee-masale-pvt-dot-ltd-dot-overview,Food Processing,4.3,124.0,Kanpur,28,"Job Security, Company Culture, Work Life Balance",,370.0,10,1,5,--
Credit Information Bureau,https://www.ambitionbox.com/overview/credit-information-bureau-overview,Mumbai +7 other locations,3.5,123.0,,,Salary,,882.0,5,--,7,--
Smpp,https://www.ambitionbox.com/overview/smpp-overview,Defence & Aerospace,3.6,124.0,New,Delhi,,"Company Culture, Work Life Balance, Work Satisfaction",263.0,6,2,2,--
Breach Candy Hospital Trust,https://www.ambitionbox.com/overview/breach-candy-hospital-trust-overview,Healthcare,4.0,124.0,Mumbai,6,"Work Life Balance, Job Security, Salary",,387.0,8,11,13,--
Stonemen Crafts,https://www.ambitionbox.com/overview/stonemen-crafts-overview,Furniture & Furnishing,3.8,125.0,Agra,7,Skill Development,,520.0,6,6,5,--
Ministry of Rural Development India,https://www.ambitionbox.com/overview/ministry-of-rural-development-india-overview,Government,3.5,124.0,New,Delhi,,"Promotions, Job Security, Salary",537.0,6,11,10,--
Newaco Grupo,https://www.ambitionbox.com/overview/newaco-grupo-overview,Luanda +14 other locations,3.5,124.0,,,,"Job Security, Promotions, Company Culture",330.0,12,--,15,--
Bounce,https://www.ambitionbox.com/overview/bounce-overview,Automobile,3.2,123.0,Bengaluru,13,,"Job Security, Promotions, Skill Development",808.0,6,--,13,1
Epicu Agro Products,https://www.ambitionbox.com/overview/epicu-agro-products-overview,Food Processing,3.1,123.0,Ambala,25,,"Promotions, Company Culture, Work Satisfaction",445.0,6,--,4,--
Integer Telecom Services,https://www.ambitionbox.com/overview/integer-telecom-services-overview,Noida +6 other locations,2.8,123.0,,,,"Company Culture, Job Security, Promotions",358.0,22,--,3,--
Greystar,https://www.ambitionbox.com/overview/greystar-overview,Real Estate,3.6,124.0,Sahibzada,Ajit,Work Life Balance,,685.0,20,7,3,--
Altudo,https://www.ambitionbox.com/overview/altudo-overview,IT Services & Consulting,2.8,123.0,Gurugram,6,,"Job Security, Work Life Balance, Promotions",952.0,21,6,9,--
DAS Offshore Engineering,https://www.ambitionbox.com/overview/das-offshore-engineering-overview,Industrial Machinery,3.8,123.0,Mumbai,6,,"Salary, Promotions",532.0,5,25,9,--
Centric Consulting,https://www.ambitionbox.com/overview/centric-consulting-overview,IT Services & Consulting,3.3,123.0,Gurugram,3,,"Promotions, Work Satisfaction, Skill Development",998.0,20,4,5,--
Pushpanjali Hospital & Research Centre,https://www.ambitionbox.com/overview/pushpanjali-hospital-and-research-centre-overview,Healthcare,4.0,123.0,Agra,13,"Company Culture, Work Life Balance, Work Satisfaction",,425.0,5,--,6,4
iLabz Technology,https://www.ambitionbox.com/overview/ilabz-technology-overview,Recruitment,3.1,122.0,Bengaluru,12,,"Job Security, Work Satisfaction, Promotions",750.0,7,--,5,--
DQ Entertainment,https://www.ambitionbox.com/overview/dq-entertainment-overview,Animation & VFX,3.3,122.0,Hyderabad,3,,"Promotions, Salary, Work Satisfaction",271.0,1,--,13,2
Arora Iron & Steel Rolling Mills,https://www.ambitionbox.com/overview/arora-iron-and-steel-rolling-mills-overview,Iron & Steel,3.9,124.0,Ludhiana,3,,"Promotions, Salary",490.0,7,--,6,--
Bankedge,https://www.ambitionbox.com/overview/bankedge-overview,Education & Training,4.0,121.0,Mumbai,15,"Skill Development, Company Culture, Work Life Balance",,177.0,13,2,27,--
Central Electronics,https://www.ambitionbox.com/overview/central-electronics-overview,Government,3.8,121.0,Ghaziabad,8,,"Promotions, Job Security, Skill Development",575.0,7,--,11,--
MAMTA Health Institute for Mother and child,https://www.ambitionbox.com/overview/mamta-health-institute-for-mother-and-child-overview,Healthcare,4.1,121.0,New,Delhi,"Skill Development, Company Culture, Work Life Balance",,280.0,4,--,15,--
Sjr Prime Corporation,https://www.ambitionbox.com/overview/sjr-prime-corporation-overview,Real Estate,4.0,121.0,Bengaluru,3,"Work Life Balance, Company Culture, Work Satisfaction",,322.0,14,--,7,--
Vibrant Infocom,https://www.ambitionbox.com/overview/vibrant-infocom-overview,Other,2.5,122.0,Kolkata,6,,"Salary, Promotions, Work Satisfaction",305.0,9,--,4,1
Radius Synergies International,https://www.ambitionbox.com/overview/radius-synergies-international-overview,Industrial Automation,4.0,121.0,Noida,10,"Company Culture, Job Security, Work Life Balance",,447.0,11,--,10,15
India Ratings & Research,https://www.ambitionbox.com/overview/india-ratings-and-research-private-limited-overview,Financial Services,3.5,121.0,Mumbai,13,Work Life Balance,,618.0,12,--,12,--
Morarjee Textiles,https://www.ambitionbox.com/overview/morarjee-textiles-ltd-dot-overview,Fashion & Textile,3.8,121.0,Nagpur,5,"Skill Development, Work Satisfaction",,410.0,7,3,10,3
Govt of Karnataka,https://www.ambitionbox.com/overview/govt-of-karnataka-overview,Government,3.7,122.0,Bengaluru,34,Work Life Balance,,594.0,3,--,11,--
ImpactQA,https://www.ambitionbox.com/overview/impactqa-overview,IT Services & Consulting,3.9,121.0,Noida,5,"Work Life Balance, Company Culture, Work Satisfaction",,592.0,15,--,31,--
CLSA,https://www.ambitionbox.com/overview/clsa-overview,Investment Banking / Venture Capital / Private Equity,3.0,122.0,Pune,2,,"Promotions, Company Culture, Work Satisfaction",749.0,10,40,10,--
Enterprise Minds,https://www.ambitionbox.com/overview/enterprise-minds-overview,IT Services & Consulting,3.6,121.0,Hyderabad,5,Work Life Balance,,832.0,12,9,1,5
Jeeva Organic Private Limited,https://www.ambitionbox.com/overview/jeeva-organic-overview,Pharma,3.6,121.0,Bhubaneswar,6,,"Promotions, Job Security, Salary",307.0,19,--,11,41
TopSource,https://www.ambitionbox.com/overview/topsource-worldwide-overview,Other,3.7,122.0,Pune,2,Work Life Balance,,404.0,10,2,1,2
Pune Property Investor,https://www.ambitionbox.com/overview/pune-property-investor-overview,Real Estate,4.7,121.0,Pune,,"Company Culture, Salary, Work Life Balance",,29.0,13,2,1,--
GOURMET INVESTMENTS,https://www.ambitionbox.com/overview/gourmet-investments-overview,Hospitality,4.0,122.0,Mumbai,10,"Salary, Skill Development",,305.0,25,10,4,--
Associated Power Structures,https://www.ambitionbox.com/overview/associated-power-structures-overview,Oil & Gas,4.2,121.0,Vadodara,28,"Job Security, Company Culture, Work Life Balance",,386.0,5,2,13,--
Pixis,https://www.ambitionbox.com/overview/pixis-overview,Internet,3.5,121.0,Bengaluru,3,Salary,,729.0,14,--,12,--
Mahabal Group of Industries,https://www.ambitionbox.com/overview/mahabal-group-of-industries-overview,Auto Components,3.7,121.0,Sangli,Miraj,"Work Satisfaction, Job Security, Skill Development",,536.0,2,--,4,--
Nickelfox Technologies,https://www.ambitionbox.com/overview/nickelfox-technologies-pvt-ltd-overview,IT Services & Consulting,2.3,121.0,Noida,3,,"Job Security, Company Culture, Work Satisfaction",369.0,7,1,17,70
N R Agarwal Industries,https://www.ambitionbox.com/overview/n-r-agarwal-industries-ltd-dot-overview,Pulp & Paper,3.9,121.0,Vapi,7,"Salary, Work Life Balance",,490.0,8,1,9,--
Swan Defence and Heavy Industries,https://www.ambitionbox.com/overview/reliance-defence-and-engineering-overview,Ports & Shipping,3.5,121.0,Bhavnagar,12,,"Promotions, Company Culture, Work Satisfaction",495.0,2,--,13,--
Gandour India Food Processing,https://www.ambitionbox.com/overview/gandour-india-food-processing-overview,Food Processing,4.2,121.0,Hyderabad,27,"Work Life Balance, Work Satisfaction, Skill Development",,423.0,5,1,11,--
Nipro Medical,https://www.ambitionbox.com/overview/nipro-medical-overview,Healthcare,3.6,121.0,Hyderabad,36,,"Promotions, Salary, Job Security",457.0,7,--,7,--
IMS Groups,https://www.ambitionbox.com/overview/ims-groups-overview,Ahmedabad +9 other locations,3.1,122.0,,,,"Promotions, Skill Development, Work Satisfaction",726.0,5,--,--,--
Akshar Elecinfra,https://www.ambitionbox.com/overview/akshar-elecinfra-overview,Engineering & Construction,4.0,121.0,Vadodara,15,"Skill Development, Job Security",,409.0,10,--,10,--
Minda Silca Engineering,https://www.ambitionbox.com/overview/minda-silca-engineering-ltd-dot-overview,Industrial Automation,3.5,121.0,Greater,Noida,,"Promotions, Work Satisfaction, Company Culture",519.0,10,13,14,--
Kisankonnect,https://www.ambitionbox.com/overview/kisankonnect-overview,Food Processing,2.9,123.0,Mumbai,8,,"Company Culture, Promotions, Work Life Balance",517.0,8,--,4,--
Seven Seas Hotel,https://www.ambitionbox.com/overview/seven-seas-hotel-overview,Hospitality,3.0,121.0,New,Delhi,,"Salary, Promotions, Skill Development",399.0,5,--,6,--
Elevate,https://www.ambitionbox.com/overview/elevate-overview,Internet,2.8,122.0,New,Delhi,,"Promotions, Job Security, Work Satisfaction",678.0,13,16,2,--
Jekson Vision,https://www.ambitionbox.com/overview/jekson-vision-overview,IT Services & Consulting,3.6,121.0,Ahmedabad,9,Job Security,,793.0,10,3,10,1
TEXILA AMERICAN UNIVERSITY,https://www.ambitionbox.com/overview/texila-american-university-overview,Education & Training,3.8,121.0,Coimbatore,8,Work Life Balance,,230.0,6,4,50,--
Senrysa Technologies,https://www.ambitionbox.com/overview/senrysa-technologies-overview,IT Services & Consulting,4.1,123.0,Kolkata,10,"Work Life Balance, Company Culture, Job Security",,333.0,10,4,16,--
Creative Info-link,https://www.ambitionbox.com/overview/creative-info-link-overview,IT Services & Consulting,2.5,122.0,Pune,24,,"Promotions, Salary, Company Culture",336.0,4,--,7,--
SuperProcure,https://www.ambitionbox.com/overview/superprocure-overview,Software Product,4.6,123.0,Kolkata,5,"Company Culture, Work Satisfaction, Job Security",,315.0,11,2,6,--
Fi,https://www.ambitionbox.com/overview/fi-overview,FinTech,3.6,124.0,Bengaluru,4,,"Job Security, Promotions",652.0,26,11,--,--
Markem Imaje,https://www.ambitionbox.com/overview/markem-imaje-overview,Industrial Automation,3.9,122.0,Bhiwadi,21,Work Life Balance,,549.0,10,--,8,--
iXceed Solutions,https://www.ambitionbox.com/overview/ixceed-solutions-overview,Recruitment,4.0,121.0,Noida,2,"Company Culture, Work Life Balance, Work Satisfaction",,200.0,19,--,10,9
Matangi Industries,https://www.ambitionbox.com/overview/matangi-industries-overview,Chemicals,3.2,121.0,Ahmedabad,5,,"Promotions, Work Satisfaction, Salary",574.0,8,38,8,--
Vectone Mobile,https://www.ambitionbox.com/overview/vectone-mobile-overview,Telecom,1.7,121.0,Chennai,3,,"Job Security, Company Culture, Work Life Balance",565.0,12,--,43,--
Fable Fintech,https://www.ambitionbox.com/overview/fable-fintech-overview,Internet,3.8,122.0,Mumbai,6,"Skill Development, Work Satisfaction, Salary",,604.0,8,1,4,--
Wattmonk Technologies,https://www.ambitionbox.com/overview/wattmonk-technologies-overview,Power,2.8,121.0,Gurugram,7,,"Job Security, Promotions, Skill Development",461.0,23,1,7,7
RepIndia,https://www.ambitionbox.com/overview/repindia-overview,Marketing & Advertising,3.8,121.0,New,Delhi,Work Life Balance,,452.0,6,5,6,4
GOURMET INVESTMENTS,https://www.ambitionbox.com/overview/gourmet-investments-overview,Hospitality,4.0,122.0,Mumbai,10,"Salary, Skill Development",,305.0,25,10,4,--
Pixis,https://www.ambitionbox.com/overview/pixis-overview,Internet,3.5,121.0,Bengaluru,3,Salary,,729.0,14,--,12,--
TopSource,https://www.ambitionbox.com/overview/topsource-worldwide-overview,Other,3.7,122.0,Pune,2,Work Life Balance,,404.0,10,2,1,2
Pune Property Investor,https://www.ambitionbox.com/overview/pune-property-investor-overview,Real Estate,4.7,121.0,Pune,,"Company Culture, Salary, Work Life Balance",,29.0,13,2,1,--
Mahabal Group of Industries,https://www.ambitionbox.com/overview/mahabal-group-of-industries-overview,Auto Components,3.7,121.0,Sangli,Miraj,"Work Satisfaction, Job Security, Skill Development",,536.0,2,--,4,--
Waah Jobs,https://www.ambitionbox.com/overview/waah-jobs-overview,Internet,4.2,121.0,Mumbai,18,"Work Life Balance, Work Satisfaction, Salary",,458.0,7,5,16,--
Accuster Technologies,https://www.ambitionbox.com/overview/accuster-technologies-pvt-dot-ltd-dot-overview,Healthcare,2.2,121.0,New,Delhi,,"Salary, Company Culture, Job Security",359.0,13,7,28,--
Frootle,https://www.ambitionbox.com/overview/frootle-overview,Mumbai +11 other locations,3.1,121.0,,,,"Promotions, Company Culture, Work Life Balance",362.0,11,3,2,--
Bnk Power Solution,https://www.ambitionbox.com/overview/bnk-power-solution-overview,Power,3.7,122.0,Nagpur,30,,"Company Culture, Promotions",403.0,8,4,8,--
Gvr Technolabs,https://www.ambitionbox.com/overview/gvr-technolabs-overview,Engineering & Construction,3.6,121.0,Bengaluru,29,Work Life Balance,,465.0,8,14,6,--
ABB GISL,https://www.ambitionbox.com/overview/abb-gisl-overview,Electrical Equipment,3.9,121.0,Bengaluru,8,"Company Culture, Work Life Balance, Job Security",,811.0,11,--,24,--
SuryaLogix,https://www.ambitionbox.com/overview/suryalogix-overview,Electronics Manufacturing,4.4,121.0,Pune,5,"Company Culture, Skill Development, Work Life Balance",,245.0,54,1,10,--
Salasar Services Insurance Brokers,https://www.ambitionbox.com/overview/salasar-services-insurance-brokers-overview,Insurance,3.8,121.0,Kolkata,17,Salary,,378.0,12,14,17,--
Kalinga University,https://www.ambitionbox.com/overview/kalinga-university-overview,Education & Training,3.1,121.0,Raipur,11,,"Promotions, Company Culture, Work Life Balance",423.0,12,17,8,--
Korcomptenz Consultancy,https://www.ambitionbox.com/overview/korcomptenz-consultancy-overview,IT Services & Consulting,4.3,121.0,Chennai,3,"Company Culture, Work Life Balance, Job Security",,500.0,31,1,4,77
Suspa Pneumatics,https://www.ambitionbox.com/overview/suspa-pneumatics-overview,Automobile,4.1,121.0,Chennai,8,"Work Life Balance, Company Culture, Work Satisfaction",,575.0,--,7,13,--
Vymo Technologies,https://www.ambitionbox.com/overview/vymo-technologies-overview,Software Product,2.2,121.0,Bengaluru,3,,"Skill Development, Work Satisfaction, Job Security",1000.0,14,16,1,--
R K Construction,https://www.ambitionbox.com/overview/r-k-construction-overview,Engineering & Construction,4.2,121.0,Jamshedpur,43,"Company Culture, Work Life Balance, Work Satisfaction",,595.0,5,--,7,--
Kanchan Metals,https://www.ambitionbox.com/overview/kanchan-metals-overview,Industrial Machinery,4.1,122.0,Greater,Noida,"Salary, Work Life Balance, Work Satisfaction",,460.0,3,3,8,--
Sunrise Biztech Systems,https://www.ambitionbox.com/overview/sunrise-biztech-systems-overview,IT Services & Consulting,3.4,121.0,Bengaluru,3,,"Job Security, Promotions, Work Satisfaction",503.0,12,180,11,2
Vivicta,https://www.ambitionbox.com/overview/vivicta-overview,IT Services & Consulting,4.2,121.0,Pune,4,"Work Life Balance, Company Culture, Work Satisfaction",,375.0,2,1,5,--
Municipal Corporation of Greater Mumbai,https://www.ambitionbox.com/overview/municipal-corporation-of-greater-mumbai-overview,Government,3.8,121.0,Mumbai,2,Job Security,,499.0,4,--,15,--
Aayan Infotech,https://www.ambitionbox.com/overview/aayan-infotech-overview,IT Services & Consulting,4.8,121.0,Lucknow,6,"Company Culture, Work Life Balance, Work Satisfaction",,39.0,12,--,8,18
Galaxy Toyota,https://www.ambitionbox.com/overview/galaxy-toyota-overview,Automobile,3.4,120.0,New,Delhi,,"Work Life Balance, Work Satisfaction, Promotions",442.0,6,--,6,--
Sofitel Luxury Hotel,https://www.ambitionbox.com/overview/sofitel-luxury-hotel-overview,Hospitality,4.3,121.0,Mumbai,11,"Salary, Skill Development, Job Security",,349.0,9,1,13,--
Vinsys IT Services India Limited,https://www.ambitionbox.com/overview/vinsys-it-services-overview,Education & Training,3.0,120.0,Pune,7,,"Promotions, Salary, Work Satisfaction",677.0,11,6,5,7
24seven,https://www.ambitionbox.com/overview/24seven-overview,Retail,4.5,120.0,New,Delhi,"Work Life Balance, Company Culture, Work Satisfaction",,418.0,6,--,12,--
Jamshedpur Continuous Annealing and Processing Company,https://www.ambitionbox.com/overview/jamshedpur-continuous-annealing-and-processing-company-overview,Metals & Mining,3.3,120.0,Jamshedpur,11,,"Promotions, Skill Development, Salary",468.0,7,--,10,3
Voltamp Transformers,https://www.ambitionbox.com/overview/voltamp-transformers-overview,Electrical Equipment,4.0,120.0,Vadodara,15,"Work Life Balance, Job Security",,675.0,12,--,10,--
Josh Software,https://www.ambitionbox.com/overview/josh-software-overview,IT Services & Consulting,3.0,121.0,Pune,2,,"Job Security, Promotions, Salary",1000.0,23,--,8,--
Gulbrandsen Technologies,https://www.ambitionbox.com/overview/gulbrandson-technologies-overview,Pharma,3.4,121.0,Bharuch,6,,"Promotions, Company Culture, Work Satisfaction",416.0,3,--,1,--
Allegion,https://www.ambitionbox.com/overview/allegion-overview,Law Enforcement & Security,4.2,120.0,Bengaluru,2,"Work Life Balance, Company Culture, Job Security",,1100.0,26,12,10,--
Norisys Technology,https://www.ambitionbox.com/overview/norisys-technology-overview,Electrical Equipment,4.3,120.0,Faridabad,52,"Work Life Balance, Work Satisfaction, Company Culture",,389.0,8,26,1,--
S. K Enterprises,https://www.ambitionbox.com/overview/s-dot-k-enterprises-overview,Industrial Machinery,3.6,121.0,New,Delhi,,"Promotions, Company Culture, Job Security",855.0,2,3,13,--
Syren Technologies,https://www.ambitionbox.com/overview/syren-technologies-overview,IT Services & Consulting,3.4,120.0,Hyderabad,2,,"Job Security, Promotions, Company Culture",637.0,12,26,5,--
Loylty Rewardz Mngt,https://www.ambitionbox.com/overview/loylty-rewardz-mngt-overview,Software Product,3.8,120.0,Mumbai,7,Work Life Balance,,995.0,14,--,7,--
SPS Construction & Engineering Works,https://www.ambitionbox.com/overview/sps-construction-and-engineering-works-overview,Engineering & Construction,3.4,121.0,Chennai,32,,"Promotions, Salary, Company Culture",548.0,6,--,8,1
Information Dynamics,https://www.ambitionbox.com/overview/information-dynamics-overview,IT Services & Consulting,3.6,120.0,Chennai,6,,"Promotions, Salary, Company Culture",1200.0,7,--,8,--
Manipal Global Education Services,https://www.ambitionbox.com/overview/manipal-global-education-services-overview,Education & Training,3.4,120.0,Bengaluru,12,,"Promotions, Work Satisfaction, Skill Development",892.0,3,--,14,--
Arya Iron & Steel Co.,https://www.ambitionbox.com/overview/arya-iron-and-steel-co-overview,Iron & Steel,4.3,120.0,Barbil,8,"Company Culture, Work Life Balance, Work Satisfaction",,452.0,12,--,12,--
Grohe,https://www.ambitionbox.com/overview/grohe-overview,Architecture & Interior Design,4.2,120.0,Gurugram,37,"Company Culture, Salary, Work Life Balance",,429.0,9,--,8,--
Bhagyalaxmi Rolling mill,https://www.ambitionbox.com/overview/bhagyalaxmi-rolling-mill-overview,Iron & Steel,3.6,120.0,Jalna,10,,"Promotions, Salary, Work Satisfaction",448.0,3,--,8,--
24seven,https://www.ambitionbox.com/overview/24seven-overview,Retail,4.5,120.0,New,Delhi,"Work Life Balance, Company Culture, Work Satisfaction",,418.0,6,--,12,--
Vinsys IT Services India Limited,https://www.ambitionbox.com/overview/vinsys-it-services-overview,Education & Training,3.0,122.0,Pune,7,,"Promotions, Salary, Work Satisfaction",677.0,11,6,5,7
Indian Red Cross Society,https://www.ambitionbox.com/overview/indian-red-cross-society-overview,Non-Profit,4.0,120.0,Ahmedabad,61,"Skill Development, Work Life Balance, Work Satisfaction",,294.0,4,5,7,3
Hindusthan Microfinance,https://www.ambitionbox.com/overview/hindusthan-microfinance-overview,NBFC,3.9,120.0,Mumbai,57,Work Life Balance,,261.0,6,--,5,4
Vijay Raja Homes,https://www.ambitionbox.com/overview/vijay-raja-homes-overview,Real Estate,4.2,121.0,Chennai,,"Work Life Balance, Salary, Company Culture",,493.0,7,12,26,--
Yes Germany,https://www.ambitionbox.com/overview/yes-germany-overview,Faridabad +12 other locations,3.2,121.0,,,,"Work Satisfaction, Promotions, Skill Development",303.0,5,9,3,--
Syren Technologies,https://www.ambitionbox.com/overview/syren-technologies-overview,IT Services & Consulting,3.4,120.0,Hyderabad,2,,"Job Security, Promotions, Company Culture",637.0,12,26,5,--
MyOperator,https://www.ambitionbox.com/overview/myoperator-overview,Software Product,3.7,119.0,Noida,4,"Work Life Balance, Skill Development",,426.0,41,4,9,3
Fotografik Enterprises,https://www.ambitionbox.com/overview/fotografik-enterprises-pvt-dot-ltd-dot-overview,Media & Entertainment,3.6,121.0,Chandigarh,6,,"Job Security, Promotions, Work Satisfaction",360.0,5,--,8,--
Hard Rock Cafe,https://www.ambitionbox.com/overview/hardrock-cafe-overview,Hospitality,4.5,120.0,Bengaluru,16,"Work Life Balance, Skill Development, Company Culture",,380.0,4,--,17,--
Wacker Metroark Chemicals,https://www.ambitionbox.com/overview/wacker-metroark-chemicals-pvt-dot-ltd-dot-overview,Chemicals,2.9,121.0,Kolkata,9,,"Promotions, Company Culture, Work Satisfaction",587.0,7,--,6,--
NICE Actimize,https://www.ambitionbox.com/overview/nice-actimize-overview,IT Services & Consulting,3.3,120.0,Pune,2,,"Promotions, Work Satisfaction, Job Security",671.0,23,--,12,--
Presto Stantest,https://www.ambitionbox.com/overview/presto-stantest-overview,Industrial Machinery,3.7,122.0,Faridabad,7,"Salary, Work Life Balance",,368.0,8,5,14,8
SCOPE T&M,https://www.ambitionbox.com/overview/scope-t-and-m-pvt-dot-ltd-dot-overview,Import & Export,3.6,122.0,Pune,11,Job Security,,556.0,14,2,14,--
E-connect Solutions,https://www.ambitionbox.com/overview/e-connect-solutions-overview,IT Services & Consulting,3.0,122.0,Udaipur,18,,"Promotions, Skill Development, Salary",623.0,8,4,6,--
State Bank of Mauritius,https://www.ambitionbox.com/overview/state-bank-of-mauritius-overview,Banking,3.4,121.0,Mumbai,18,,"Promotions, Job Security, Company Culture",600.0,3,--,4,--
Velox Solutions,https://www.ambitionbox.com/overview/velox-solutions-overview,Emerging Technologies,4.0,120.0,Navi,Mumbai,"Skill Development, Company Culture, Work Life Balance",,337.0,52,19,5,1
Hotel Sahara Star,https://www.ambitionbox.com/overview/hotel-sahara-star-overview,Hospitality,3.2,122.0,Mumbai,4,,"Promotions, Work Satisfaction, Work Life Balance",404.0,2,10,16,--
Seeh Al Sarya Engineering,https://www.ambitionbox.com/overview/seeh-al-sarya-engineering-overview,Oil & Gas,3.6,120.0,Muscat,10,,"Promotions, Salary, Company Culture",424.0,1,--,5,1
inTarvo Technologies,https://www.ambitionbox.com/overview/intarvo-technologies-limited-overview,BPO,4.4,120.0,Noida,16,"Work Life Balance, Skill Development, Company Culture",,351.0,1,--,16,--
Aayan Infotech,https://www.ambitionbox.com/overview/aayan-infotech-overview,IT Services & Consulting,4.8,121.0,Lucknow,6,"Company Culture, Work Life Balance, Work Satisfaction",,39.0,12,--,8,18
RED CHIEF,https://www.ambitionbox.com/overview/red-chief-overview,Retail,3.9,120.0,Kanpur,44,"Skill Development, Work Satisfaction, Company Culture",,297.0,6,--,14,--
Droisys,https://www.ambitionbox.com/overview/droisys-overview,IT Services & Consulting,3.3,120.0,Noida,7,,"Job Security, Promotions, Company Culture",595.0,9,20,8,5
Pena4 Tech Solutions,https://www.ambitionbox.com/overview/pena4-tech-solutions-overview,IT Services & Consulting,4.0,120.0,Hyderabad,1,"Work Life Balance, Salary",,584.0,8,13,15,--
Galaxy Toyota,https://www.ambitionbox.com/overview/galaxy-toyota-overview,Automobile,3.4,120.0,New,Delhi,,"Work Life Balance, Work Satisfaction, Promotions",442.0,6,--,6,--
Sofitel Luxury Hotel,https://www.ambitionbox.com/overview/sofitel-luxury-hotel-overview,Hospitality,4.3,121.0,Mumbai,11,"Salary, Skill Development, Job Security",,349.0,9,1,13,--
Windals Precision,https://www.ambitionbox.com/overview/windals-precision-overview,Auto Components,3.4,120.0,Pune,5,,"Promotions, Salary, Company Culture",519.0,5,--,9,--
Voltamp Transformers,https://www.ambitionbox.com/overview/voltamp-transformers-overview,Electrical Equipment,4.0,120.0,Vadodara,15,"Work Life Balance, Job Security",,675.0,12,--,10,--
Jamshedpur Continuous Annealing and Processing Company,https://www.ambitionbox.com/overview/jamshedpur-continuous-annealing-and-processing-company-overview,Metals & Mining,3.3,120.0,Jamshedpur,11,,"Promotions, Skill Development, Salary",468.0,7,--,10,3
Josh Software,https://www.ambitionbox.com/overview/josh-software-overview,IT Services & Consulting,3.0,121.0,Pune,2,,"Job Security, Promotions, Salary",1000.0,23,--,8,--
Loylty Rewardz Mngt,https://www.ambitionbox.com/overview/loylty-rewardz-mngt-overview,Software Product,3.8,120.0,Mumbai,7,Work Life Balance,,995.0,14,--,7,--
Allegion,https://www.ambitionbox.com/overview/allegion-overview,Law Enforcement & Security,4.2,120.0,Bengaluru,2,"Work Life Balance, Company Culture, Job Security",,1100.0,26,12,10,--
Irish Expert,https://www.ambitionbox.com/overview/irish-expert-overview,Education & Training,3.0,120.0,Thrissur,20,,"Company Culture, Job Security, Promotions",188.0,14,43,9,--
S. K Enterprises,https://www.ambitionbox.com/overview/s-dot-k-enterprises-overview,Industrial Machinery,3.6,121.0,New,Delhi,,"Promotions, Company Culture, Job Security",855.0,2,3,13,--
Norisys Technology,https://www.ambitionbox.com/overview/norisys-technology-overview,Electrical Equipment,4.3,120.0,Faridabad,52,"Work Life Balance, Work Satisfaction, Company Culture",,389.0,8,26,1,--
AL JABER GROUP,https://www.ambitionbox.com/overview/al-jaber-group-overview,Engineering & Construction,3.2,120.0,Abu,Dhabi,,"Company Culture, Work Life Balance, Work Satisfaction",250.0,7,--,18,--
Dr. Mehta's Hospitals,https://www.ambitionbox.com/overview/dr-mehtas-hospitals-overview,Healthcare,3.4,120.0,Chennai,6,,"Promotions, Company Culture, Job Security",542.0,8,2,8,--
Affinity Global Advertising,https://www.ambitionbox.com/overview/affinity-global-advertising-overview,Marketing & Advertising,2.8,121.0,Mumbai,5,,"Work Satisfaction, Job Security, Promotions",703.0,10,24,6,--
Site Engineering,https://www.ambitionbox.com/overview/site-engineering-overview,Engineering & Construction,4.2,120.0,Chennai,41,"Work Life Balance, Work Satisfaction, Skill Development",,1000.0,9,--,9,--
ZaranTech,https://www.ambitionbox.com/overview/zarantech-overview,EdTech,4.7,120.0,Bengaluru,2,"Company Culture, Work Life Balance, Work Satisfaction",,112.0,7,3,2,11
